Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,94+,Bjarne,Steinmetz,,DE,94.25,,competed,,17.5,23.75,27.5x,23.75,70,80,87.5,87.5,100,107.5,115x,107.5,152.5,160,170,170
M,94+,Hadi,Yahya,,DE,100.85,,competed,,20,25,27.5x,25,67.5,75,80,80,100,107.5,113.75x,107.5,200,207.5,210x,207.5
F,57,Ramona,Bauer,,DE,55.85,,competed,,7.5x,7.5x,7.5,7.5,30,32.5,33.75,33.75,40,42.5,43.75x,42.5,100,105,110,110
F,57,Patricia,Braun,,DE,53.8,,competed,,0x,0,5x,0,15,17.5,20,20,25,30,32.5x,30,70,77.5,82.5x,77.5
F,57,Chantal,Hieronymi,,DE,54.7,,competed,,2.5x,2.5,5,5,27.5,32.5,35x,32.5,32.5,36.25x,36.25,36.25,100,105,110,110
F,57,Lea,Watzlawek,,DE,55.95,,competed,,0,1.25,2.5,2.5,10,13.75,16.25x,13.75,30,35,37.5x,35,100x,100,107.5x,100
F,63,Rike Louise,Buhs,,DE,57.4,,competed,,0,2.5,5x,2.5,13.75,18.75,22.5,22.5,25,32.5,35,35,75,82.5x,90,90
F,63,Martina,Cataldo,,DE,60.6,,competed,,0,5,10,10,25,30x,32.5,32.5,30,35,40,40,80,90,97.5,97.5
F,63,Meike,Pohl,,DE,59,,competed,,0,2.5,5,5,26.25,30,33.75x,30,50,55,60,60,120,127.5x,132.5,132.5
F,63,Alina,Stuwe,,DE,61.7,,competed,,0,5,7.5x,5,25,30,32.5x,30,50,52.5,53.75x,52.5,120,125,130x,125
F,63,Anne-Christin,Ullrich,,DE,61.45,,competed,,5,10,12.5,12.5,30,35x,37.5,37.5,40,45,50,50,100,110,115x,110
F,63,Emmelie,Vrban,,DE,61.6,,competed,,7.5,12.5,15,15,25,30,35x,30,40,46.25,48.75,48.75,125,130x,132.5,132.5
F,70,Anna,Klymenko,,DE,64.5,,competed,,0,2.5,5x,2.5,15,18.75,21.25x,18.75,27.5,32.4,36.25x,32.4,100,107.5,112.5,112.5
F,70,Elisabeth,Thiessen,,DE,66.25,,competed,,0x,0x,0,0,20,28.75,31.25x,28.75,25,30,36.25x,30,115,125,132.5,132.5
F,70+,Sarah,Anyamele,,DE,72.25,,competed,,10,15,22.5,22.5,30,37.5,42.5,42.5,55,62.5,65,65,130,140,150,150
F,70+,Gesa,Bimmermann,,DE,74.95,,competed,,2.5,5,7.5,7.5,25,28.75,31.25,31.25,42.5,47.5,50,50,112.5,120,125,125
