Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,66,Gabriele,Riccelli,,IT,,62.59,competed,,7.5,10,12.5x,10,37.5,42.5,46.25x,42.5,60,70,75,75,110,120,125,125
M,66,Emanuele,Rotini,,IT,,72.28,competed,,0x,0x,0,0,40,50,52.5x,50,70,80,85x,80,145,150,160,160
M,66,Riccardo,Siano,,IT,,54.53,competed,,7.5,10,12.5x,10,35,42.5,45x,42.5,50,60,65x,60,90,100x,100x,90
M,66,Marley,Tagliaferri,,IT,,82.58,competed,,25,30,31.25x,30,55,60,67.5x,60,80x,80,85,85,145,155,160,160
M,66,Paolo,Arosio,,IT,,0,no_show,,,,,,,,,,,,,,,,,
M,66,Federico,Belelli,,IT,,0,no_show,,,,,,,,,,,,,,,,,
M,66,Pier,Carlo Careggio,,IT,,41.92,disqualified,Bombed the muscle-up,0x,0x,0x,,25,27.5x,27.5,27.5,30,35,40,40,95,100,105x,100
M,66,Marco,Colombo,,IT,,35.45,competed,,0x,0x,0,0,20,27.5x,32.5x,20,30,37.5,42.5x,37.5,60,70,80,80
M,66,Monica,Longo,,IT,,94.82,competed,,22.5,23.75,26.25x,23.75,55,63.75,65,65,100,105,110,110,220x,222.5,227.5x,222.5
M,66,Diego,Parisi,,IT,,66.62,competed,,10,15,16.25x,15,35,42.5x,45x,35,65,75,80x,75,120,130,137.5,137.5
M,73,,Alessandro,,IT,,43.31,competed,,0x,0x,0,0,35,45,55,55,40,55x,60x,40,90,92.5,100x,92.5
M,73,Mattia,Alinari,,IT,,73,competed,,7.5,12.5,17.5,17.5,55,60x,65x,55,67.5,75,80,80,160,170,175x,170
M,73,Daniele,Bernardis,,IT,,81.54,competed,,12.5,15,17.5x,15,55,60,65,65,85,92.5,100,100,165,172.5,180,180
M,73,Riccardo,Bonfanti,,IT,,87.97,competed,,2.5,12.5,18.75,18.75,75,82.5,87.5x,82.5,107.5,115,122.5,122.5,200,210x,227.5x,200
M,73,Aubin,Chevillard,,FR,,111.16,competed,,40,43.75,45x,43.75,92.5,100,105,105,130,140,145,145,190x,190,205,205
M,73,Mattia,Codo,,IT,,67.82,competed,,10x,12.5,15,15,45,50,55,55,65,72.5,77.5,77.5,140,145,150,150
M,73,Luca,Corbo,,IT,,14.32,disqualified,Bombed the squat,2.5x,2.5,5,5,42.5,47.5,51.25,51.25,5,7.5x,7.5x,5,145x,155x,155x,
M,73,Luca,Curreli,,IT,,95.16,competed,,20x,25,32.5,32.5,75,82.5,90,90,105,115,120x,115,180,190,195x,190
M,73,Lionel,Da Silva,,PT,,94.11,competed,,27.5x,27.5,32.5,32.5,75,80,81.25,81.25,107.5,115,117.5,117.5,172.5x,172.5,190,190
M,73,Lorenzo,De Pieri,,IT,,52.56,competed,,10,12.5,15,15,35,45,55,55,45,55,70x,55,85,95,107.5x,95
M,73,Riccardo,Fedele,,IT,,58.64,competed,,2.5,3.75,7.5x,3.75,50,55,58.75,58.75,75,80,82.5x,80,130,140,150x,140
M,73,Andrea,Ferrante,,IT,,44.31,disqualified,Bombed the muscle-up,5x,5x,5x,,40,45,50,50,60,70x,70x,60,75,85,100x,85
M,73,Aaron,Gonzalez,,US,,35.7,disqualified,Bombed the squat,5x,7.5,10x,7.5,60,65,67.5,67.5,85,90,95x,90,170x,180x,185x,
M,73,Michele,Gori,,IT,,56.52,competed,,5,7.5x,10x,5,40,43.75,50,50,50,57.5x,57.5,57.5,115,127.5x,137.5,137.5
M,73,Kristian,Marku,,IT,,70.52,competed,,20x,20x,20,20,62.5,67.5,72.5x,67.5,95,102.5x,102.5x,95,100,110,120,120
M,73,Lorenzo,Mazzi,,IT,,104.9,competed,,17.5x,21.25,23.75x,21.25,70,75,80,80,110,120,130,130,225,235,240,240
M,73,Antonio,Migliaccio,,IT,,30.8,disqualified,Bombed the squat,0x,0x,0,0,50,51.25,62.5,62.5,65,75,85x,75,165x,175x,175x,
M,73,Andrea,Pisano,,IT,,46.96,competed,,0x,0x,0,0,32.5,40,43.75,43.75,40,47.5,50,50,95,105,115,115
M,73,Dat-Vi,Quach,,IT,,68.15,competed,,10,12.5,15,15,35,40,43.75,43.75,75,80,85,85,147.5,155,160x,155
M,73,Alessandro,Quaglia,,IT,,78.77,competed,,28.75x,28.75,32.5x,28.75,67.5,72.5,75x,72.5,110,115x,115x,110,130,137.5,140,140
M,73,Antonio,Ruffolo,,IT,,30.68,disqualified,Bombed the squat,0x,0,7.5x,0,50,55,60,60,70x,72.5,77.5,77.5,195x,200x,200x,
M,73,Angelo,Simone Pezzella,,IT,,69.87,competed,,2.5,5,7.5,7.5,47.5,52.5,57.5,57.5,67.5,72.5,77.5x,72.5,160x,165,170,170
M,73,Amedeo,Simonelli,,IT,,99.22,competed,,20,25,27.5x,25,70,80,85,85,100,120x,120,120,200,210,220x,210
M,73,Gabriele,Ventricelli,,IT,,77.08,competed,,2.5,6.25,8.75x,6.25,40,45,47.5,47.5,75x,75,85x,75,200,210,215,215
M,73,Jacopo,Vivaldini,,IT,,41.94,competed,,2.5x,2.5x,2.5,2.5,35x,40x,40,40,50,60x,67.5x,50,85x,95,102.5x,95
M,73,Christian,Win,,IT,,93.13,competed,,10,17.5,25x,17.5,70,77.5,81.25,81.25,100,110,120x,110,192.5,205,212.5x,205
M,73,Gabriele,del Vescovo,,IT,,62.53,competed,,5,10x,12.5x,5,40,47.5x,47.5,47.5,55,60x,60x,55,165x,165,170x,165
M,73,Riccardo,Silicati,,IT,,94.82,competed,,22.5,23.75,26.25x,23.75,55,63.75,65,65,100,105,110,110,220x,222.5,227.5x,222.5
M,80,Marco,Agostini,,IT,,74.73,competed,,15,20x,20,20,55,60,65,65,80,87.5,92.5,92.5,165,175,182.5,182.5
M,80,Milo,Banchetti,,IT,,87.5,competed,,2.5,7.5,12.5,12.5,50,55,60,60,102.5,110,115x,110,217.5,230,237.5,237.5
M,80,Cristiano,Bellorini,,IT,,99.34,competed,,25,30,32.5,32.5,72.5,77.5,82.5x,77.5,107.5,120,130,130,237.5,252.5x,255x,237.5
M,80,Leonardo,Cervelloni,,IT,,82.83,competed,,10,15,20x,15,62.5,67.5,71.25,71.25,95,102.5,107.5,107.5,185,195,200,200
M,80,Tony,D'Agostino,,IT,,102.24,competed,,22.5,27.5x,30x,22.5,85,90,92.5,92.5,107.5,112.5,115x,112.5,260x,265,272.5x,265
M,80,Luca,D'Allesandro,,IT,,62.36,competed,,0x,0x,0,0,35,40,42.5,42.5,57.5,65,70,70,160x,167.5x,172.5,172.5
M,80,Luigi,De Angelis,,IT,,63.54,competed,,5,10,15x,10,40,47.5,52.5,52.5,57.5,70x,70,70,150,160,170,170
M,80,Simone,Del Coco,,IT,,75.09,competed,,17.5,22.5x,22.5x,17.5,60,67.5,70,70,95x,95,105x,95,165,172.5,180,180
M,80,Simone,Facchinetti,,IT,,95.64,competed,,17.5,22.5,27.5,27.5,70,75,80,80,130,135x,135x,130,200,205,212.5,212.5
M,80,Alessandro,Fontana,,IT,,75,competed,,5,10,15,15,60,63.75,67.5,67.5,75,85,92.5,92.5,160,170,180,180
M,80,Valerio,Gelfo,,IT,,78.26,competed,,10,12.5x,12.5,12.5,45,46.25,65,65,85,100,115x,100,180,190,200,200
M,80,Lorenzo,Giorgetti,,IT,,69.57,competed,,7.5,11.25,15,15,50,51.25x,60x,50,65,72.5x,75,75,175,187.5,200x,187.5
M,80,Alessio,Giuntini,,IT,,76.5,competed,,11.25,15,17.5x,15,63.75,66.25,68.75,68.75,87.5,92.5x,100,100,162.5,172.5,180x,172.5
M,80,Matteo,Giurgola,,IT,,0,disqualified,"Bombed the muscle-up, dips and squat",0x,0x,0x,,0,1.25x,1.25x,0,0x,0x,0x,,0x,0x,0x,
M,80,Lorenzo,Giussani,,IT,,84.76,competed,,15,20,22.5,22.5,60,67.5,72.5,72.5,110,120,130,130,170,180,190x,180
M,80,Luca,Margelli,,IT,,74.41,competed,,16.25,18.75,21.25,21.25,60,67.5,71.25x,67.5,90,100x,100x,90,160,170,175,175
M,80,Mattia,Martinelli,,IT,,93.57,competed,,27.5,32.5,35x,32.5,77.5,82.5,86.25,86.25,100,110,117.5,117.5,185,197.5,212.5,212.5
M,80,Gabriele,Masu,,IT,,72.14,competed,,0x,0x,0,0,50,55,60x,55,80,87.5,92.5,92.5,185,192.5,200,200
M,80,Ivan,Necerini,,IT,,56.91,competed,,7.5,12.5,17.5x,12.5,52.5,57.5,60,60,75,82.5x,82.5x,75,120,122.5x,122.5x,120
M,80,Giuseppe,Pecoraro,,IT,,73.73,competed,,1.25,3.75,6.25,6.25,51.25,55,58.75,58.75,77.5,85,90x,85,182.5,190,200,200
M,80,Mirko,Romano,,IT,,0,no_show,,,,,,,,,,,,,,,,,
M,80,Antonio,Somma,,IT,,74.34,competed,,20,22.5,25,25,60,65,70,70,90,100x,100x,90,160,167.5,172.5,172.5
M,80,Vittorio,Spalletti,,IT,,62.62,competed,,10,15,20x,15,50,60x,60,60,65,75x,80,80,120,122.5,130,130
M,80,Diego,Tassoni,,IT,,82.29,competed,,15,17.5,20,20,50,60x,60,60,80,90,100,100,200,210,215,215
M,80,Francesco,Tognetti,,IT,,67.01,competed,,13.75x,16.25,17.5,17.5,60,61.25,67.5,67.5,80,85,87.5,87.5,132.5x,135,145,145
M,80,Leo,Chiricone,,IT,,62.82,competed,,2.5,5x,6.25,6.25,45,52.5,56.25,56.25,65,75,77.5,77.5,150,157.5,160x,157.5
M,80,Gabriele,di Mauro,,IT,,83.11,competed,,5,10,15x,10,60,67.5,73.75,73.75,107.5,112.5,117.5x,112.5,192.5,202.5x,202.5,202.5
M,80,Giovanni,Distefano,,IT,,84.47,competed,,10x,12.5,15,15,65,66.25,70,70,95,100,105,105,200,205,212.5,212.5
M,87,Son,Abhi,,IT,,86.04,competed,,15,18.75,21.25x,18.75,65,70,72.5x,70,120,130x,130x,120,210,225,240x,225
M,87,Guido,Barbarotto,,IT,,92.73,competed,,5,8.75,11.25,11.25,60,65,70,70,115,125,135x,125,240,250x,255,255
M,87,Manuel,Ferrante,,IT,,63.29,competed,,2.5,7.5,12.5x,7.5,55,60,63.75x,60,75,80,82.5x,80,155,165,170,170
M,87,Umberto,Gaetano,,IT,,79.12,competed,,20,25x,25,25,67.5,72.5,80,80,95,102.5,107.5,107.5,165,172.5,180,180
M,87,Andrea,Giampietro,,IT,,81.76,competed,,5,10,15,15,55,60,63.75x,60,105,112.5,120x,112.5,210,220,227.5x,220
M,87,Giuseppe,Migliaccio,,IT,,71.05,competed,,0x,0x,0,0,45,50,52.5,52.5,67.5,72.5,77.5,77.5,215,222.5x,230,230
M,87,Tommaso,Molinari,,IT,,69.77,competed,,2.5,5,7.5,7.5,42.5,47.5,51.25,51.25,85,92.5,97.5,97.5,175,182.5,190,190
M,87,Marco,Rossetti,,IT,,55.12,competed,,1.25x,1.25,2.5x,1.25,40,46.25,50,50,65,75,82.5,82.5,130,137.5,140,140
M,87,Lucian,Stanut,,RO,,100.14,competed,,25,30,32.5,32.5,85,92.5,97.5x,92.5,120,130,135,135,235,247.5,255x,247.5
M,87,Andrea,Ventura,,IT,,65.4,competed,,7.5,11.25x,11.25,11.25,52.5,57.5,60x,57.5,85,92.5x,92.5x,85,165,170,175,175
M,87,Marcello,Vigilante,,IT,,82.73,competed,,15,20,22.5x,20,75,80x,80x,75,95,102.5x,102.5,102.5,220,232.5x,232.5x,220
M,87,Mattia,Chierico,,IT,,69.08,competed,,17.5,21.25,23.75,23.75,65,72.5,75x,72.5,90,100,110x,100,140,147.5,152.5x,147.5
M,87,Carmine,Giuliano,,IT,,54.04,competed,,0x,0x,0,0,35,40x,42.5,42.5,47.5,55,62.5,62.5,150,157.5,165,165
M,94,Antonino,Andrea Pensabene,,IT,,78.48,competed,,20x,25,30,30,75,80,85x,80,110,115,120x,115,162.5,170,177.5,177.5
M,94,Jacopo,Bartoli,,IT,,80.66,competed,,22.5,26.25,30,30,72.5x,77.5,82.5,82.5,85,92.5,100x,92.5,190,205,210,210
M,94,Osvaldo,Bruno Borrello,,IT,,68.06,competed,,0x,0x,0,0,35,42.5,50x,42.5,75x,80,90x,80,200,220,230,230
M,94,Lorenzo,Bruschi,,IT,,85.2,competed,,2.5,7.5,12.5,12.5,80,83.75,86.25,86.25,120x,125,130,130,200,210,215,215
M,94,Federico,Lana,,IT,,82.58,competed,,7.5,12.5x,15,15,60,67.5,75,75,95,105,112.5,112.5,190,205,220,220
M,94,Xavier,Macias,,IT,,115.75,competed,,35,40,42.5,42.5,92.5,100,107.5,107.5,150,160,165x,160,270,280,290,290
M,94,Manuel,Zaverl,,IT,,61.49,competed,,2.5,5,7.5x,5,45x,47.5,50,50,75,82.5x,82.5x,75,170,177.5,185,185
M,94,Emanuele,Palilla,,IT,,84.59,competed,,10,15x,15x,10,65,70,75x,70,110,115,120,120,225,232.5,240x,232.5
M,94,Matteo,Pasquali,,IT,,62.6,competed,,0x,0x,0,0,40,45,48.75x,45,80,90,100x,90,180,190,200x,190
M,94+,Matteo,Angelone,,IT,,89.73,competed,,17.5,22.5,26.25,26.25,70,75,77.5,77.5,110,117.5,122.5,122.5,235x,235,250,250
M,94+,Luigimaria,Cavuti,,IT,,68.09,competed,,7.5,12.5x,12.5,12.5,57.5,62.5,66.25,66.25,95,100,102.5,102.5,160,170x,175,175
M,94+,Leonardo,Giliberto,,IT,,101.8,competed,,15,22.5,28.75x,22.5,75,85,93.75x,85,137.5,140x,140x,137.5,265,280,292.5,292.5
M,94+,Mattia,Licciardello,,IT,,85.69,competed,,12.5x,17.5,23.75x,17.5,70,75,80,80,115,122.5,130,130,225,235x,235x,225
M,94+,Daniele,Mariani,,IT,,91.97,competed,,15,20,25x,20,70,77.5,80,80,105,115,125,125,240,250,260,260
F,52,Ilaria,Casarotto,,IT,,66.03,competed,,2.5,3.75,5,5,20,25,26.25x,25,25,30,32.5x,30,70,80,85x,80
F,52,Cristina,Coco,,IT,,78.77,competed,,2.5x,5,6.25,6.25,17.5,22.5,25x,22.5,27.5,32.5,35x,32.5,90x,92.5x,92.5,92.5
F,52,Vincenza,Iannone,,IT,,45.9,competed,,0x,0x,0,0,10,15,17.5,17.5,12.5,17.5,22.5x,17.5,50,60x,60,60
F,52,Ilaria,Loi,,IT,,84.89,competed,,1.25x,1.25,2.5,2.5,26.25,30,32.5x,30,30x,35x,35,35,85,90,95,95
F,52,Aurora,Riccardi,,IT,,97.93,competed,,7.5,10x,10,10,30x,30,33.75,33.75,45,50,52.5,52.5,105,112.5,140x,112.5
F,52,Francesca,Vitale,,IT,,42.5,competed,,0x,0x,0,0,7.5,10,12.5,12.5,10,15x,15,15,50,55,60,60
F,52,Selly,Ortis,,IT,,84.94,disqualified,Bombed the muscle-up,1.25x,1.25x,1.25x,,22.5x,22.5x,22.5,22.5,30,35,40x,35,107.5,112.5,115x,112.5
F,57,Giulia,Cadei,,IT,,74.51,competed,,0x,0x,0,0,25,30x,30,30,30,35,37.5x,35,95,100,105,105
F,57,Sofia,Cerdan Bes,,IT,,98.67,competed,,2.5,5,7.5,7.5,15,20,22.5,22.5,47.5,52.5,55,55,130,135,140,140
F,57,Noemi,Cucuzza,,IT,,91.21,competed,,1.25,2.5x,2.5x,1.25,30,35,38.75x,35,45x,45x,45,45,117.5,122.5,127.5x,122.5
F,57,Susanna,Franceschini,,IT,,65.64,competed,,0x,0x,0,0,10,12.5,15,15,20,22.5,25,25,95,100,105,105
F,57,Vittoria,Grazioli,,IT,,81.86,competed,,0x,0x,0,0,20,21.25,26.25x,21.25,37.5,45,50,50,105,110x,112.5,112.5
F,57,Andrea,Mantello,,IT,,67.45,disqualified,Bombed the muscle-up and dips,1.25x,1.25x,1.25x,,22.5,27.5x,27.5x,22.5,32.5x,32.5x,32.5x,,120,130,132.5x,130
F,57,Federica,Mauri,,IT,,82.59,competed,,0x,0x,0,0,20,25,26.25x,25,30,35,37.5,37.5,110,120,122.5,122.5
F,57,Claudia,Rossi,,IT,,41.54,competed,,0x,0x,0,0,5,10,12.5x,10,10x,10,15,15,60,65,70x,65
F,57,Martina,de Iturbe,,IT,,74.77,competed,,1.25,2.5x,5,5,22.5,27.5,30,30,32.5,40,42.5,42.5,80,90,95x,90
F,57,Krystsina,de Sanctis Stinziani,,IT,,57.28,competed,,0x,0x,0,0,7.5,10,13.75x,10,15,22.5,27.5,27.5,75,82.5,90,90
F,63,Tatiana,Coli,,IT,,74.63,competed,,1.25,2.5,3.75,3.75,30,32.5,33.75,33.75,35x,35,40,40,90,95,97.5x,95
F,63,Federica,Zappa,,IT,,53.22,competed,,0x,0x,0,0,10,15,17.5,17.5,25,30,37.5,37.5,60,67.5,70,70
F,63,Maria,Stella Aniello,,IT,,73.82,competed,,1.25x,1.25x,1.25,1.25,37.5,40x,40,40,40,45,50,50,80x,80,92.5x,80
F,63,Chiara,Vitobello,,IT,,61.06,competed,,0x,0x,0,0,15,20x,20,20,20,25,27.5x,25,100,110x,115x,100
F,70,Giulia,Riva,,IT,,50.8,competed,,0x,0x,0,0,5,10,12.5,12.5,15,20,25x,20,90,100x,105x,90
F,70+,Elena,Paradiso,,IT,,101.48,competed,,0x,0x,0,0,25,28.75,32.5,32.5,45,50,52.5,52.5,140,150,160,160
