Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,87,Hussain,Jhangir,,FR,,99.79,competed,,17.5,22.5x,22.5,22.5,72.5,77.5,82.5,82.5,140x,152.5,160x,152.5,235x,245,251.25x,245
M,87,Shane,Lauri,,GB,,86.29,competed,,22.5,27.5,32.5x,27.5,75,80,82.5,82.5,120,125,127.5x,125,200,207.5x,207.5x,200
M,94,Charlie,Cameron,,GB,,104.57,competed,,22.5,27.5,30,30,77.5,85,90.5,90.5,145,155,160,160,235,250,260,260
M,94,Adam,Frost,,GB,,88.05,competed,,10,15,20,20,80,87.5,92.5,92.5,90x,100,105,105,220,235,240,240
M,94,Robert,Holtvluwer,,NL,,74.63,competed,,0,3.75x,3.75x,0,42.5,50,53.75,53.75,95x,100,110,110,205,220,230x,220
M,94,Badreddine,van der Stoel,,NL,,105.79,competed,,30,35,37.5x,35,80,90,92.5,92.5,170,180x,180,180,230,237.5,242.5,242.5
M,101,Ryan,Reese Kelly,,GB,,82.97,competed,,0,2.5,5x,2.5,55x,62.5,70,70,120,135,145,145,195,210,220,220
M,101,Jomei,Straker,,GB,,96.81,competed,,15,20,25x,20,80,85,90,90,140,150,152.5,152.5,230,240,245,245
F,52,Angela,Ig,,AU,,92.07,competed,,10,12.5,15.25,15.25,32.5,37.5,40x,37.5,52.5,55,56,56,82.5,87.5,90x,87.5
F,52,Mona,Shafiei,,GB,,107.84,competed,,2.5,5,6.25x,5,35,40x,40,40,50,55x,55,55,112.5,120,125,125
F,57,Siobhan,Byrne,,IE,,0,no_show,,,,,,,,,,,,,,,,,
F,57,Kelly,Cho,,GB,,89.97,competed,,7.5,11.25,15,15,30,35,38.75,38.75,40,45,47.5,47.5,90,95,100,100
F,57,Lula,Emily,,GB,,75.94,competed,,0x,0,3.75,3.75,20,27.5,32.5,32.5,25,32.5,37.5,37.5,80,100,117.5x,100
F,57,Sijia,Hao,,GB,,0,no_show,,,,,,,,,,,,,,,,,
F,57,Martha,Lubczynskyj,,GB,,122.56,competed,,23.75,28,30.25,30.25,50,56.25,58.25,58.25,60,67.5,70,70,110,120,127.5x,120
F,57,Kara,Smith,,GB,,114.42,competed,,15x,17.5,22.5x,17.5,45,50,52.5,52.5,50x,55,60x,55,115,125,135,135
F,57,Cindy,Ha,,GB,,108.11,competed,,5,7.5,10,10,30,35,37.5x,35,52.5,58.75,61.25,61.25,125,132.5,140,140
F,63,Faye,Butler,,GB,,118.62,competed,,8.75,11.25,15.5,15.5,35,41.25,45,45,70,77.5,80.5,80.5,125,130,140,140
F,63,Georgia,Cockett,,GB,,70.46,competed,,2.5,5,7.5,7.5,17.5,22.5,25x,22.5,25,32.5,35,35,90,100,105x,100
F,63,Emilie,H,,GB,,94.36,competed,,12.5,15,16.25x,15,30,32.5,33.75x,32.5,52.5,55,56.25x,55,115,120,125x,120
F,63,Nadine,Hettinga,,NL,,124.41,competed,,12.5x,16.25,22.5,22.5,45,50,53.75,53.75,72.5,78.75,83.75,83.75,125,132.5,140x,132.5
F,63,Lucy,Joslin,,GB,,69.2,competed,,0,1.25,3.75,3.75,27.5,30,32.5x,30,32.5,36.25,38.75,38.75,87.5x,87.5,90,90
F,63,Karina,Kovner,,LT,,65.06,disqualified,Bombed the muscle-up,0x,0x,0x,,25,30x,30x,25,20,25,32.5x,25,85,95,105,105
F,63,Sara,Leturiaga,,ES,,94.1,competed,,5,10,12.5x,10,27.5,35,40x,35,42.5,47.5,52.5x,47.5,122.5x,127.5,130,130
F,63,Gianna,Webbe,,GB,,117.98,competed,,7.5,12.5,15,15,45,50,55,55,70,75,80,80,110,117.5,130,130
F,70,Elly,Ball,,GB,,106.84,competed,,5,7.5,10,10,32.5,37.5,41.25,41.25,52.5,60,62.5,62.5,130,137.5,142.5,142.5
F,70,Michelle,Elise Double,,GB,,83.74,competed,,5x,6.25,10x,6.25,30,35,37.5,37.5,35,40,42.5,42.5,110,115,120x,115
F,70,Laura,Smith,,GB,,98.57,competed,,5,10,12.5,12.5,25,30,32.5,32.5,47.5,52.5,57.5,57.5,125,130,135,135
F,70,Sarah Brest,van Kempen,,NL,,99.71,competed,,3.75x,7.5,11.25,11.25,30,35,36.25,36.25,45x,47.5,50,50,130,137.5,142.5,142.5
F,70+,Amanda,Khok,,HK,,94.32,competed,,0,1.25x,1.25,1.25,27.5,31.25,33.75,33.75,52.5,57.5,60x,57.5,127.5,135,137.5x,135
F,70+,Elizabeth,Okogba,,GB,,91.71,competed,,0,1.25,2.5,2.5,20,25,27.5x,25,45,50,53.75,53.75,127.5,135,140,140
