Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,87,Kevin,Gogo,,FR,,92.39,competed,,20,26.25,30x,26.25,77.5,82.5,85,85,130,140,142.5x,140,215,225x,232.5x,215
M,87,Paul-Emile,Huet,,BE,,89.78,competed,,20,25,27.5x,25,85,91.25,95,95,100,110,120,120,200,210,220x,210
M,87,David,Milićević,,SI,,89.78,competed,,22.5,27.5,31.25,31.25,72.5,77.5,82.5,82.5,110,120,126.25,126.25,200,210,215,215
M,87,Gianluca,Petrocelli,,IT,,81.88,competed,,2.5x,10,15x,10,57.5,62.5,70x,62.5,105,112.5x,112.5,112.5,215,222.5x,230,230
M,87,Andrea,Popovic,,HR,,91.9,competed,,22.5,28.75x,30,30,82.5,91.25,100x,91.25,132.5,141.25,146.25,146.25,180x,185,195,195
M,87,Lucian,Stanut,,RO,,102.16,competed,,30,35,37.5x,35,85,92.5,97.5,97.5,120,130,135,135,225,237.5,250,250
M,87,Timo,Wunnenberg,,DE,,105.06,competed,,25,27.5,30,30,80,90,96.25,96.25,120,130,135,135,255,265.5x,271.5,271.5
M,87,Arda,Sarıkaya,,TR,,88.32,competed,,25,30,35x,30,70,73.75,75,75,110x,110,120x,110,210,220,230,230
M,94,Théo,Goutte-Toquet,,FR,,103.99,competed,,20,27.5,31.25x,27.5,80,87.5,91.25,91.25,150,165,171.25,171.25,232.5,245,250,250
M,94,Dylan,Heurteux,,FR,,109.77,competed,,35,40,43.5x,40,95,102,107.5,107.5,160,170,175x,170,240,252.5,257.5x,252.5
M,94,David,Klimek,,CZ,,90.68,competed,,20,25x,25,25,70,80,85,85,115x,120,125,125,220,230,235,235
M,94,Daniel,Lisek Lis,,PL,,104,competed,,20,25,30x,25,70,75x,75,75,160,165x,165x,160,260,275x,281.5,281.5
M,94,Xavier,Macias,,IT,,113.43,competed,,35,40,42.5,42.5,92.5,100,106.5,106.5,145,155,162.5,162.5,260,270,275,275
M,94,Jonas,Mees,,BE,,87.31,competed,,10,15,17.5x,15,47.5,55,62.5,62.5,110,122.5,130x,122.5,235,250,255x,250
M,94,Gwendal Scott,Roy Simon,,BE,,93.14,competed,,25,30,31.25,31.25,73.75,80,85,85,140,150,155,155,210,220x,220x,210
M,94,Blaž,Rozman,,SI,,0,no_show,,,,,,,,,,,,,,,,,
M,94,Juan,Tirado,,ES,,85.47,competed,,20,25,27.5,27.5,70,77.5,82.5,82.5,92.5,102.5x,102.5x,92.5,205,220,235,235
M,94,Badreddine,van der Stoel,,NL,,0,no_show,,,,,,,,,,,,,,,,,
M,94+,Aun,Evensen,,NO,,71.38,competed,,5,7.5,10x,7.5,47.5,52.5,60,60,105,110,112.5x,110,175,190,200,200
M,94+,Leonardo,Giliberto,,IT,,106.99,competed,,20,25,27.5,27.5,80,90,100,100,140,152.5,160x,152.5,270,282.5,290x,282.5
M,94+,Jan,Makula,,CZ,,107.63,competed,,20x,20,30x,20,80,90,92.5,92.5,130x,140,150,150,280,300,310,310
M,94+,Jovan,Mastilovic,,RS,,100.95,competed,,5x,7.5,11.25,11.25,81.25,87.5,91.25,91.25,155,168.75,173.75,173.75,252.5,262.5,265x,262.5
M,94+,Miguel,Tirado,,ES,,89.58,competed,,30,35x,35,35,90,100,105x,100,100,105,110,110,210,220,225,225
M,94+,Tonio,Zeidler,,DE,,105.34,competed,,10x,10,20,20,75,85,90x,85,165,185,200.5x,185,260,272.5,280x,272.5
F,57,Julie,Brion,,FR,,104.03,competed,,3.75,5x,7.5x,3.75,23.75,27.5,31.25,31.25,53.75,57.5,60x,57.5,137.5,145,153x,145
F,57,Sofia,Cerdan Bes,,IT,,88.85,competed,,5x,5,7.5x,5,13.75,15,18.75,18.75,40,45,50x,45,125,130,140x,130
F,57,Anaïs,Lozano,,ES,,105.08,competed,,12.5,14,15.5,15.5,28.75,30,32.5,32.5,50x,50,52.5,52.5,120,125,130,130
F,57,Bergljot Astrid,Malmei Aarsland,,NO,,80.73,competed,,5,10,12.5x,10,22.5,25,28.75,28.75,35,40,42.5x,40,95,97.5,100,100
F,57,Anastasija,Odzic,,RS,,85.91,competed,,0,2.5,5x,2.5,30,35,38.75x,35,37.5,42.5,46.25,46.25,110,120x,120x,110
F,57,Margaux,Sanchez,,FR,,102.7,competed,,7.5,10,12.5,12.5,37.5,41.25x,41.25,41.25,46.25,51.25,55,55,112.5,120,125x,120
F,57,Kara,Smith,,GB,,90.77,competed,,7.5,12.5x,15x,7.5,40,45x,45,45,40,47.5,50,50,105x,105,107.5,107.5
F,57,Lylia,Ammour,,FR,,0,no_show,,,,,,,,,,,,,,,,,
F,57,Nadine,Hettinga,,NL,,108.09,competed,,10,12.5,15x,12.5,47.5,52.5,55x,52.5,55,60,61.25x,60,115,120,122.5x,120
F,63,Laura,García Bitrian,,ES,,109.23,competed,,15,17.5,20,20,40,45,47.5,47.5,57.5,62.5,63.75,63.75,115,120,127.5x,120
F,63,Jessica,Kallage-Götze,,DE,,97.95,competed,,7.5,12.5,15,15,28.75,32.5,35,35,50,55,60x,55,120,125,130x,125
F,63,Jelena,Mladenovic,,RS,,103.07,competed,,5,10x,12.5,12.5,41.25,46.25x,48x,41.25,51.25,56.25,61.25,61.25,120,127.5x,130,130
F,63,Pauline,Robert,,FR,,96.27,competed,,5,10,12.5x,10,32.5,40x,41.25,41.25,45,50,55x,50,122.5,127.5,135x,127.5
F,63,Nadine,Schulz,,DE,,101.82,competed,,15,17.5,20.25x,17.5,25,30,35x,30,57.5,62.5,66.25x,62.5,122.5,130,132.5,132.5
F,63,Inès,Marius,,FR,,108.28,competed,,2.5,6.25,10x,6.25,33.75,37.5,41.25,41.25,50x,60,67.5x,60,135,145,150,150
F,70,Sarah,Anyamele,,DE,,109.01,competed,,15,21.25,22.5,22.5,30,45,46.25x,45,50,55,60x,55,140x,140x,140,140
F,70,Axelle,Ditacroute,,FR,,93.03,competed,,11.25,16.25x,18.75x,11.25,30,35,37.5,37.5,40x,45,50,50,110,120,125,125
F,70,Ana,Grimšičar,,SI,,8.32,disqualified,Bombed the dips and squat,0,1.25x,1.25x,0,16.25x,20,22.5x,20,30x,32.5x,32.5x,,0x,0x,0x,
F,70,Danae,Morgan,,US,,108.05,competed,,12.5,16.25x,17.5x,12.5,50x,52.5,56.25,56.25,56.25,61.25,63.75,63.75,117.5,122.5,127.5,127.5
F,70,Milana,Popovic,,RS,,90.85,competed,,0,2.5,3.75,3.75,18.75,22.5,27.5x,22.5,37.5,43.75,47.5,47.5,145,152.5x,152.5x,145
F,70,Claire,Potiez Forest,,FR,,103.62,competed,,5x,7.5,12.5,12.5,27.5,32.5,35,35,45,52.5,56.25,56.25,135,145,157.5x,145
F,70,Claudia,van Osch,,NL,,0,no_show,,,,,,,,,,,,,,,,,
F,70,Ruth,Álvarez Moll,,ES,,76.09,competed,,5,7.5,11.25x,7.5,20x,22.5,25,25,35,40,43.75x,40,105,110,115x,110
F,70+,Judith,Kleinhansl,,AT,,99.38,competed,,5x,5x,5,5,32.5,37.5,41.25x,37.5,42.5,47.5,52.5,52.5,135,142.5,145,145
F,70+,Małgorzata,Luckner,,PL,,98.98,competed,,7.5,11.25,15x,11.25,40,46.25,51.25,51.25,52.5,58.75,63.75x,58.75,110,117.5,125x,117.5
F,70+,Alice,Mathieu,,FR,,73.56,competed,,0,2.5x,2.5x,0,23.75,27.5,31.25x,27.5,32.5,38.75,42.5,42.5,100,107.5,112.5x,107.5
