Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,87,Brendan,Meguerditchian,,FR,83.2,,competed,,1.25,7.5,10,10,50,56.25,62.5,62.5,80,90,100,100,130,145x,155,155
M,87,Lucien,Memery,,FR,87,,competed,,20,22.5,25,25,71.25,77.5,81.25,81.25,132.5,142.5,147.5,147.5,230,240,247.5,247.5
M,87,Denilson,Monteiro,,FR,87,,competed,,18.75,22.5,25x,22.5,67.5,77.5,85x,77.5,90,107.5,117.5x,107.5,195,207.5,220,220
M,87,Tao,Mouysset,,FR,81.7,,competed,,17.5,22.5,26.25,26.25,62.5,70,73.75x,70,100,110,117.5x,110,145,157.5,170,170
M,87,Rémy,Quercy,,FR,84.9,,competed,,5,7.5,10x,7.5,52.5,60,65x,60,100,107.5,112.5x,107.5,190,202.5,207.5x,202.5
M,87,Hugo,Rodrigues,,FR,81.1,,competed,,10,15,18.75x,15,55,60x,60,60,90,100,105x,100,175,187.5,195,195
M,87,Nicolas,Routier-Scappucci,,FR,81.1,,competed,,27.5,32.5,35x,32.5,80,85,90,90,112.5,120,125x,120,200,212.5x,215x,200
M,87,Mathieu,Sebastien,,FR,82.1,,competed,,5,7.5,10x,7.5,55,60,62.5,62.5,87.5,92.5,96.25,96.25,170,180,185x,180
M,87+,Tom,Berthier,,FR,96.9,,competed,,20,27.5,35x,27.5,80,90,95x,90,150,160,170,170,240,250,260,260
M,87+,Alix,Davy,,FR,94.8,,competed,,22.5,27.5,32.5,32.5,82.5,92.5,100x,92.5,137.5,145,156.25,156.25,220,235,239,239
M,87+,Aghiles,Hamiti,,DZ,94.7,,competed,,20,25,30,30,66.25,73.75,76.25x,73.75,132.5,145,147.5x,145,225,235,242.5,242.5
M,87+,Timothée,Merandon,,FR,88.7,,competed,,12.5,16.25,20x,16.25,55,62.5,68.75,68.75,115,122.5,130,130,190,202.5,215,215
M,87+,Gwendal,Nadiya,,FR,88.8,,competed,,15x,15,22.5x,15,65,72.5,77.5,77.5,120,127.5,135x,127.5,175,190,200x,190
M,87+,Adrien,Pelfresne,,FR,93.8,,competed,,5,7.5,10,10,50,55,61.25,61.25,92.5,102.5,110,110,152.5,162.5,175,175
M,87+,Alex,Pinotti,,FR,94.7,,competed,,1.25,5,10x,5,70x,70,75,75,80,90,100x,90,172.5,185x,190,190
M,87+,Loïck,Pipolo,,CH,92.1,,competed,,20,25,30,30,67.5,75,80,80,110,120,127.5,127.5,162.5,175,185x,175
M,87+,Antoine,Rembur,,FR,88.2,,competed,,3.75,6.25,10x,6.25,40,45,50x,45,65,73.75,80x,73.75,142.5,152.5,160,160
F,57,Louane,Emond,,FR,56.4,,competed,,5,7.5x,7.5x,5,30,35,37x,35,50,56.25,60,60,110,120,130x,120
F,57,Marie,Folliero,,FR,55,,disqualified,Bombed the muscle-up,2.5x,5x,5x,,35,40,42.5x,40,50x,60x,62.5,62.5,90,100,105,105
F,57,Estelle,Mousset,,FR,56.6,,competed,,5,7.5x,7.5x,5,22.5,27.5x,27.5x,22.5,35,40,45x,40,90,100,105x,100
F,63,Alice,Couque,,FR,62.5,,competed,,,,,12.5,,,,32.5,,,,45,,,,152.5
F,63,Iris,Ducrot,,FR,58.6,,disqualified,,,,,11.25,,,,28.75,,,,37.5,,,,100
F,63,Anne-Sophie,Gherardi,,FR,60.2,,competed,,,,,7.5,,,,30,,,,56.25,,,,125
F,63,Elina,Illouz,,FR,59.8,,competed,,,,,17.5,,,,25,,,,37.5,,,,117.5
F,63,Chloé,Rossignol,,FR,60.8,,competed,,,,,10,,,,31.25,,,,50,,,,122.5
F,63+,Myriam,Chebira,,FR,68.1,,competed,,,,,11.25,,,,47.5,,,,70,,,,157.5
