Sex,WeightClassKg,FirstName,LastName,Disambiguation,Country,BodyweightKg,Ris,Status,StatusReason,MuscleUp1Kg,MuscleUp2Kg,MuscleUp3Kg,BestMuscleUpKg,PullUp1Kg,PullUp2Kg,PullUp3Kg,BestPullUpKg,Dips1Kg,Dips2Kg,Dips3Kg,BestDipsKg,Squat1Kg,Squat2Kg,Squat3Kg,BestSquatKg
M,80,Sven,Thorkildsen,,NO,,81.34,competed,,10,11.25,15,15,70,75,80,80,100,110,115,115,160,170,175,175
M,80,Anh,Tu Pham,,CZ,,84.65,competed,,15,20,25,25,62.5,72.5,80x,72.5,100,110,120x,110,170,182.5,190,190
M,80,Jonathan,Weiher,,DE,,60.57,competed,,10,15,17.5x,15,55,60x,62.5,62.5,85,92.5,100x,92.5,107.5x,110,115,115
M,80,Axel,Woelfel,,DE,,59.69,competed,,5,10x,10x,5,62.5,63.75,67.5,67.5,80x,82.5,87.5x,82.5,115,120,125,125
M,87,Pere,Coll,,ES,,105.57,competed,,40,45,50x,45,95,102.5,110x,102.5,140,155,165,165,200,210,220,220
M,87,Lukas,Kraßnitzer,,DE,,81.08,competed,,21.25,26.25x,26.25,26.25,62.5,72.5,75,75,97.5,110,115x,110,180,192.5,197.5,197.5
M,87,Alex,Naperkowski,,DE,,84.7,competed,,17.5,22.5,26.25,26.25,57.5,67.5,72.5,72.5,112.5,125x,125,125,195,202.5,210x,202.5
M,87,Ramazan,Paksoy,,DE,,75.05,competed,,10,15,20x,15,65,67.5,72.5x,67.5,95,105,110x,105,170x,180,190,190
M,87,Alessandro,Petz,,DE,,67.84,competed,,0,2.5,5x,2.5,55,62.5,67.5x,62.5,80,87.5x,87.5,87.5,180,187.5,192.5x,187.5
M,87,Tim,Quärengässer,,DE,,74.47,competed,,15,22.5x,25,25,70,80x,82.5x,70,95,105,112.5,112.5,160,167.5x,167.5,167.5
M,87,Jan,Reipert,,DE,,,competed,,15x,15x,15,15,60,65,70,70,110,120x,122.5,122.5,160x,165,172.5x,165
M,87,Florian,Rupprechter,,DE,,69.09,competed,,0,7.5,12.5,12.5,50,62.5x,62.5,62.5,70,90,105x,90,160,170,180,180
M,87,Daniel,Schreiblehner,,AT,,80.57,competed,,15,20,25x,20,62.5,70x,70,70,107.5,112.5,117.5x,112.5,202.5x,202.5,207.5x,202.5
M,94,Erik,Bardanischek,,DE,,59.41,competed,,5,10x,10x,5,52.5,57.5x,57.5x,52.5,65,72.5,80x,72.5,155,165,175,175
M,94,Pascal,Beduhn,,DE,,78.46,competed,,11.25x,11.25,15,15,60x,60,70,70,92.5,100x,100,100,205,215,220x,215
M,94,David,Klimek,,CZ,,96.95,competed,,15x,15,20x,15,75x,77.5,82.5,82.5,130,135,140,140,250,260,265,265
M,94,Tidjane,Müller,,DE,,85.89,competed,,20,26.25x,26.25x,20,75,80,85,85,100,110,115x,110,220,230,235x,230
M,94,Robin,Stoltze,,DE,,95.31,competed,,22.5,27.5,31.5x,27.5,75,80,83.75,83.75,127.5,135,140.25,140.25,235,242.5,250.5x,242.5
M,94,Timo,Wunnenberg,,DE,,101.56,competed,,22.5,26.25,30,30,80,92.5,100x,92.5,125,135,140,140,235,250,263,263
M,94,Christian,Zöller,,DE,,75.35,competed,,13.75x,13.75x,13.75,13.75,57.5,66.25,71.25x,66.25,97.5,110,122.5x,110,190,200,205x,200
M,94+,Maximilian,Herzfeldt,,DE,,64.37,disqualified,Bombed the muscle-up,0x,0x,0x,,47.5,57.5,65x,57.5,75x,85,95,95,170,182.5,190,190
M,94+,Jan,Makula,,CZ,,106.75,competed,,25x,27.5,30,30,85x,92.5,95x,92.5,130,140,150,150,270,285x,290,290
M,94+,Florian,Modenbach,,DE,,76.37,disqualified,Bombed the muscle-up,0x,0x,0x,,50,55,60,60,95,105,112.5,112.5,200,215,227.5,227.5
M,94+,Tonio,Zeidler,,DE,,99.44,competed,,10,15,20,20,65,77.5,87.5x,77.5,170,187.5x,200.5x,170,242.5,255,262.5,262.5
F,52,Lara,Hilscher,,DE,,87.49,competed,,2.5,6.25,8.75x,6.25,25x,25,30.25,30.25,37.5,45x,45x,37.5,100x,100,105,105
F,52,Yasmin,Nassl,,DE,,23.71,disqualified,Did not attempt the squat,0,1.25x,2.5x,0,20,25x,25x,20,30x,30,40x,30,,,,
F,52,Tina,Orlowski,,DE,,73.1,competed,,0x,0,2.5,2.5,20,22.5,25x,22.5,30,33.75,37.5,37.5,92.5x,92.5,95x,92.5
F,52,Miriam,Scheld,,DE,,92.2,competed,,2.5,5,7.5,7.5,20,23.75,26.25,26.25,45,50x,50x,45,107.5,115,120x,115
F,57,Kathrin,Homann,,DE,,77.6,competed,,0,2.5,5,5,27.5,35,37.5,37.5,30,37.5,42.5,42.5,80,85x,90,90
F,57,Julia,Längerer,,DE,,105.16,competed,,6.25,10x,12.5,12.5,35,40,45,45,37.5,45,50,50,117.5,125,130x,125
F,57,Johanna,Orlitzky,,DE,,96.96,competed,,5,10,15,15,35,40x,40x,35,45,50,55x,50,110,117.5,122.5x,117.5
F,57,Lena,Schappo,,DE,,15.5,disqualified,Bombed the muscle-up,0x,0x,0x,,11.25,15x,15,15,15,20,25x,20,,,,
F,57,Leah,Schmid,,DE,,66.88,competed,,0x,0x,0,0,17.5,20,22.5,22.5,22.5,27.5x,30,30,87.5,95,100,100
F,57,Rosina,Spehr,,DE,,79.81,competed,,0,3.75x,3.75x,0,20,25,27.5x,25,36.25,41.25,45,45,105,110x,110,110
F,63,Stefanie,Bull,,DE,,77.68,competed,,0x,0,3.75,3.75,30,36.25,41.25,41.25,25,32.5,40,40,82.5x,87.5,100,100
F,63,Jessi,Fürst,,DE,,76.34,competed,,0,5,8.75x,5,17.5,20,22.5,22.5,33.75,38.75,42.5x,38.75,110,115x,115,115
F,63,Jessica,Kallage-Götze,,DE,,95.6,competed,,5,8.75,11.25,11.25,25,30,33.75x,30,45,50,55,55,117.5,127.5,130,130
F,63,Anna,Klymenko,,DE,,66.28,competed,,0,3.75,5x,3.75,15,18.75,21.25,21.25,32.5,37.5x,37.5x,32.5,92.5x,92.5,100,100
F,63,Meike,Pohl,,DE,,91.37,disqualified,Bombed the muscle-up,0x,0x,0x,,25,30,33.75,33.75,50,55,58.75,58.75,117.5,120,125x,120
F,63,Alina,Stuwe,,DE,,80.66,competed,,0,2.5,5x,2.5,20,27.5,35x,27.5,42.5,47.5,51.25,51.25,110,117.5x,120x,110
F,63,Michelle,Thanei,,AT,,68.97,competed,,0,2.5,6.25x,2.5,15,18.75x,18.75x,15,35,40,42.5,42.5,80,90,100,100
F,70,Christina,Fröhlich,,DE,,113.83,competed,,10,15,20,20,47.5,53.75,57.5x,53.75,60,67.5,71.25x,67.5,127.5,132.5,137.5x,132.5
F,70,Sina,Römer,,DE,,68.88,competed,,0,2.5x,2.5x,0,17.5,21.25x,22.5x,17.5,30,35,37.5,37.5,105x,105,110,110
F,70,Nadine,Schulz,,DE,,109.46,competed,,12.5,16.25,18.75,18.75,27.5,31.25,33.75,33.75,60,67.5,71.25,71.25,130,137.5x,140,140
F,70+,Sarah,Anyamele,,DE,,121.08,competed,,15,20,23.75x,20,30,37.5,42.5,42.5,60,70,76.25x,70,150,160x,160,160
F,70+,Jacqueline,Beschorner,,DE,,68.35,disqualified,Bombed the muscle-up,0x,0x,0x,,13.75x,15,20,20,27.5,35,37.5x,35,95,105,110,110
F,70+,Maria,Gajevskaja,,CZ,,117.08,competed,,0,7.5,11.25x,7.5,35,40x,42.5,42.5,65,75,80x,75,142.5,150,157.5,157.5
F,70+,Katerina,Najmanova,,CZ,,98.88,competed,,2.5,7.5,11.25,11.25,37.5,42.5,43.75x,42.5,57.5,62.5x,62.5x,57.5,127.5,132.5x,132.5x,127.5
F,70+,Anna-Lena,Schelz,,DE,,70.41,disqualified,Bombed the muscle-up,5x,5x,5x,,20,25x,25,25,30,35,40,40,100x,100,105,105
